3.15000e+05		1.05977e+03		3.43677e+01		-5.05547e-03		1.03925e+03		4.61584e+00		4.87725e+00		
3.17500e+05		1.04343e+03		3.43441e+01		-4.97265e-03		1.03854e+03		4.61086e+00		4.80866e+00		
3.20000e+05		1.02704e+03		3.43239e+01		-4.89269e-03		1.03792e+03		4.60596e+00		4.74202e+00		
3.22500e+05		1.01062e+03		3.43069e+01		-4.81279e-03		1.03740e+03		4.60115e+00		4.67725e+00		
3.25000e+05		9.94163e+02		3.42930e+01		-4.73866e-03		1.03698e+03		4.59642e+00		4.61427e+00		
3.27500e+05		9.77663e+02		3.42823e+01		-4.66842e-03		1.03665e+03		4.59177e+00		4.55298e+00		
3.30000e+05		9.61117e+02		3.42744e+01		-4.60025e-03		1.03641e+03		4.58719e+00		4.49332e+00		
3.32500e+05		9.44523e+02		3.42694e+01		-4.53875e-03		1.03625e+03		4.58268e+00		4.43518e+00		
3.35000e+05		9.27863e+02		3.42669e+01		-4.48312e-03		1.03618e+03		4.57823e+00		4.37844e+00		
3.37500e+05		9.11136e+02		3.42666e+01		-4.42840e-03		1.03617e+03		4.57384e+00		4.32304e+00		
3.40000e+05		8.94342e+02		3.42684e+01		-4.37588e-03		1.03622e+03		4.56951e+00		4.26892e+00		
3.42500e+05		8.77483e+02		3.42716e+01		-4.32564e-03		1.03632e+03		4.56523e+00		4.21603e+00		
3.45000e+05		8.60547e+02		3.42758e+01		-4.28040e-03		1.03645e+03		4.56100e+00		4.16431e+00		
3.47500e+05		8.43532e+02		3.42805e+01		-4.23658e-03		1.03659e+03		4.55682e+00		4.11368e+00		
3.50000e+05		8.26436e+02		3.42851e+01		-4.19458e-03		1.03674e+03		4.55268e+00		4.06412e+00		
3.52500e+05		8.09264e+02		3.42892e+01		-4.15387e-03		1.03686e+03		4.54859e+00		4.01557e+00		
3.55000e+05		7.92014e+02		3.42922e+01		-4.11274e-03		1.03695e+03		4.54454e+00		3.96802e+00		
3.57500e+05		7.74705e+02		3.42939e+01		-4.07009e-03		1.03700e+03		4.54054e+00		3.92147e+00		
3.60000e+05		7.57354e+02		3.42937e+01		-4.02500e-03		1.03700e+03		4.53658e+00		3.87592e+00		
3.62500e+05		7.39975e+02		3.42914e+01		-3.97996e-03		1.03693e+03		4.53268e+00		3.83139e+00		
3.65000e+05		7.22582e+02		3.42868e+01		-3.93207e-03		1.03679e+03		4.52882e+00		3.78786e+00		
3.67500e+05		7.05197e+02		3.42797e+01		-3.88189e-03		1.03657e+03		4.52501e+00		3.74535e+00		
3.70000e+05		6.87837e+02		3.42699e+01		-3.82957e-03		1.03627e+03		4.52125e+00		3.70389e+00		
3.72500e+05		6.70521e+02		3.42573e+01		-3.77516e-03		1.03589e+03		4.51755e+00		3.66348e+00		
3.75000e+05		6.53263e+02		3.42417e+01		-3.71984e-03		1.03541e+03		4.51391e+00		3.62411e+00		
3.77500e+05		6.36071e+02		3.42231e+01		-3.66534e-03		1.03484e+03		4.51032e+00		3.58578e+00		
3.80000e+05		6.18956e+02		3.42017e+01		-3.61120e-03		1.03419e+03		4.50679e+00		3.54846e+00		
3.82500e+05		6.01925e+02		3.41774e+01		-3.55663e-03		1.03345e+03		4.50331e+00		3.51214e+00		
3.85000e+05		5.84990e+02		3.41504e+01		-3.49897e-03		1.03262e+03		4.49989e+00		3.47681e+00		
3.87500e+05		5.68176e+02		3.41208e+01		-3.44036e-03		1.03172e+03		4.49653e+00		3.44251e+00		
3.90000e+05		5.51492e+02		3.40888e+01		-3.38026e-03		1.03074e+03		4.49323e+00		3.40921e+00		
3.92500e+05		5.34954e+02		3.40545e+01		-3.32082e-03		1.02970e+03		4.48999e+00		3.37692e+00		
3.95000e+05		5.18556e+02		3.40185e+01		-3.26339e-03		1.02860e+03		4.48680e+00		3.34559e+00		
3.97500e+05		5.02299e+02		3.39810e+01		-3.20918e-03		1.02745e+03		4.48368e+00		3.31520e+00		
4.00000e+05		4.86179e+02		3.39424e+01		-3.15743e-03		1.02627e+03		4.48061e+00		3.28568e+00		
4.02500e+05		4.70199e+02		3.39032e+01		-3.10603e-03		1.02508e+03		4.47758e+00		3.25701e+00		
4.05000e+05		4.54362e+02		3.38637e+01		-3.05415e-03		1.02387e+03		4.47462e+00		3.22918e+00		
4.07500e+05		4.38679e+02		3.38243e+01		-3.00312e-03		1.02267e+03		4.47170e+00		3.20218e+00		
4.10000e+05		4.23153e+02		3.37853e+01		-2.95358e-03		1.02148e+03		4.46883e+00		3.17598e+00		
4.12500e+05		4.07785e+02		3.37471e+01		-2.90372e-03		1.02031e+03		4.46601e+00		3.15057e+00		
4.15000e+05		3.92575e+02		3.37101e+01		-2.85819e-03		1.01918e+03		4.46324e+00		3.12590e+00		
4.17500e+05		3.77518e+02		3.36744e+01		-2.81260e-03		1.01809e+03		4.46052e+00		3.10195e+00		
4.20000e+05		3.62614e+02		3.36404e+01		-2.76843e-03		1.01705e+03		4.45784e+00		3.07871e+00		
4.22500e+05		3.47862e+02		3.36083e+01		-2.72589e-03		1.01607e+03		4.45520e+00		3.05613e+00		
4.25000e+05		3.33262e+02		3.35784e+01		-2.68482e-03		1.01516e+03		4.45261e+00		3.03420e+00		
4.27500e+05		3.18807e+02		3.35509e+01		-2.64678e-03		1.01432e+03		4.45005e+00		3.01288e+00		
4.30000e+05		3.04499e+02		3.35259e+01		-2.60903e-03		1.01356e+03		4.44753e+00		2.99215e+00		
4.32500e+05		2.90332e+02		3.35034e+01		-2.57265e-03		1.01287e+03		4.44505e+00		2.97198e+00		
4.35000e+05		2.76319e+02		3.34835e+01		-2.53409e-03		1.01227e+03		4.44261e+00		2.95239e+00		
4.37500e+05		2.62461e+02		3.34660e+01		-2.49770e-03		1.01173e+03		4.44020e+00		2.93334e+00		
4.40000e+05		2.48761e+02		3.34510e+01		-2.46123e-03		1.01127e+03		4.43783e+00		2.91484e+00		
4.42500e+05		2.35214e+02		3.34383e+01		-2.42753e-03		1.01089e+03		4.43550e+00		2.89685e+00		
4.45000e+05		2.21816e+02		3.34277e+01		-2.39476e-03		1.01056e+03		4.43319e+00		2.87935e+00		
4.47500e+05		2.08573e+02		3.34189e+01		-2.36074e-03		1.01029e+03		4.43092e+00		2.86232e+00		
4.50000e+05		1.95489e+02		3.34115e+01		-2.32858e-03		1.01007e+03		4.42869e+00		2.84577e+00		
4.52500e+05		1.82567e+02		3.34051e+01		-2.29485e-03		1.00987e+03		4.42648e+00		2.82968e+00		
4.55000e+05		1.69814e+02		3.33993e+01		-2.26076e-03		1.00970e+03		4.42431e+00		2.81406e+00		
4.57500e+05		1.57232e+02		3.33939e+01		-2.22763e-03		1.00953e+03		4.42217e+00		2.79889e+00		
4.60000e+05		1.44821e+02		3.33885e+01		-2.19534e-03		1.00937e+03		4.42007e+00		2.78415e+00		
4.62500e+05		1.32579e+02		3.33828e+01		-2.16295e-03		1.00919e+03		4.41799e+00		2.76984e+00		
4.65000e+05		1.20512e+02		3.33766e+01		-2.13150e-03		1.00900e+03		4.41595e+00		2.75595e+00		
4.67500e+05		1.08623e+02		3.33695e+01		-2.09693e-03		1.00879e+03		4.41394e+00		2.74247e+00		
4.70000e+05		9.69193e+01		3.33614e+01		-2.06539e-03		1.00854e+03		4.41196e+00		2.72942e+00		
