1145000.000000	-830.426984	57.781859	25.318558	0.000319	765.048321	4.085985	
1150000.000000	-830.040723	59.082655	25.320836	0.000348	765.117869	4.086573	
1155000.000000	-829.645908	60.478744	25.328778	0.000368	765.360281	4.087204	
1160000.000000	-829.251586	61.894896	25.341410	0.000374	765.745883	4.087858	
1165000.000000	-828.865942	63.279275	25.357672	0.000365	766.242284	4.088509	
1170000.000000	-828.496843	64.601993	25.376825	0.000345	766.826954	4.089135	
1175000.000000	-828.152954	65.820183	25.397923	0.000319	767.470966	4.089717	
1180000.000000	-827.836054	66.926062	25.420021	0.000292	768.145509	4.090254	
1185000.000000	-827.548638	67.896243	25.442110	0.000267	768.819776	4.090745	
1190000.000000	-827.288419	68.741361	25.463103	0.000243	769.460612	4.091192	
1195000.000000	-827.054798	69.475500	25.481931	0.000219	770.035337	4.091600	
1200000.000000	-826.844584	70.112379	25.497354	0.000195	770.506137	4.091964	
1205000.000000	-826.654230	70.681338	25.508666	0.000175	770.851432	4.092288	
1210000.000000	-826.474907	71.220553	25.515798	0.000160	771.069128	4.092582	
1215000.000000	-826.303907	71.754401	25.519286	0.000151	771.175603	4.092855	
1220000.000000	-826.135837	72.275450	25.520326	0.000141	771.207363	4.093110	
1225000.000000	-825.972439	72.774160	25.519911	0.000126	771.194679	4.093344	
1230000.000000	-825.813499	73.235218	25.519225	0.000109	771.173744	4.093550	
1235000.000000	-825.660987	73.652407	25.519846	0.000092	771.192721	4.093725	
1240000.000000	-825.523156	74.006664	25.523431	0.000073	771.302135	4.093870	
1245000.000000	-825.404265	74.307006	25.531412	0.000056	771.545775	4.093982	
1250000.000000	-825.312151	74.539020	25.544649	0.000038	771.949825	4.094065	
1255000.000000	-825.254144	74.663695	25.563055	0.000011	772.511691	4.094107	
1260000.000000	-825.236588	74.656267	25.585668	-0.000020	773.201932	4.094099	
1265000.000000	-825.264902	74.518713	25.610893	-0.000052	773.971956	4.094035	
1270000.000000	-825.339160	74.258926	25.637666	-0.000082	774.789202	4.093915	
1275000.000000	-825.459144	73.864036	25.665219	-0.000116	775.630275	4.093739	
1280000.000000	-825.620681	73.319593	25.692586	-0.000148	776.465642	4.093504	
1285000.000000	-825.819840	72.646739	25.718871	-0.000176	777.268026	4.093216	
1290000.000000	-826.049334	71.859794	25.743234	-0.000196	778.011697	4.092886	
1295000.000000	-826.302993	70.965433	25.764698	-0.000217	778.666896	4.092520	
1300000.000000	-826.576024	70.007333	25.782635	-0.000235	779.214424	4.092120	
1305000.000000	-826.863658	69.004886	25.796474	-0.000257	779.636860	4.091686	
1310000.000000	-827.162917	67.981351	25.805876	-0.000279	779.923880	4.091213	
1315000.000000	-827.471694	66.971962	25.810332	-0.000294	780.059896	4.090705	
1320000.000000	-827.779254	66.018027	25.809319	-0.000300	780.028959	4.090178	
1325000.000000	-828.072923	65.168451	25.802353	-0.000296	779.816324	4.089650	
1330000.000000	-828.343624	64.425619	25.789093	-0.000283	779.411575	4.089138	
1335000.000000	-828.581493	63.789874	25.769140	-0.000262	778.802484	4.088655	
1340000.000000	-828.775879	63.287769	25.742345	-0.000232	777.984576	4.088217	
1345000.000000	-828.916525	62.941943	25.709170	-0.000196	776.971901	4.087839	
1350000.000000	-828.995290	62.771911	25.670647	-0.000149	775.795952	4.087534	
1355000.000000	-829.005216	62.761988	25.628218	-0.000099	774.500806	4.087314	
1360000.000000	-828.941918	62.936520	25.583480	-0.000043	773.135142	4.087187	
1365000.000000	-828.805827	63.284629	25.537970	0.000011	771.745938	4.087158	
1370000.000000	-828.598997	63.813524	25.493214	0.000063	770.379750	4.087223	
1375000.000000	-828.328074	64.520662	25.451051	0.000113	769.092723	4.087377	
1380000.000000	-827.995746	65.404891	25.413122	0.000160	767.934904	4.087617	
1385000.000000	-827.611110	66.463722	25.380695	0.000204	766.945066	4.087939	
1390000.000000	-827.180929	67.714399	25.354752	0.000250	766.153169	4.088337	
1395000.000000	-826.713343	69.149140	25.335949	0.000291	765.579175	4.088813	
1400000.000000	-826.220009	70.711010	25.324823	0.000324	765.239576	4.089355	
1405000.000000	-825.711178	72.360566	25.321816	0.000352	765.147773	4.089950	
1410000.000000	-825.201010	74.056389	25.326725	0.000375	765.297625	4.090592	
1415000.000000	-824.699706	75.735301	25.338383	0.000391	765.653486	4.091267	
1420000.000000	-824.219198	77.374071	25.355743	0.000397	766.183397	4.091961	
1425000.000000	-823.771492	78.942900	25.377880	0.000391	766.859142	4.092656	
1430000.000000	-823.363469	80.409694	25.403933	0.000376	767.654423	4.093332	
1435000.000000	-823.003937	81.769254	25.433173	0.000353	768.546993	4.093975	
1440000.000000	-822.700207	82.980336	25.464707	0.000317	769.509559	4.094567	
1445000.000000	-822.459423	84.024064	25.497913	0.000273	770.523184	4.095086	
1450000.000000	-822.283857	84.890471	25.532323	0.000226	771.573570	4.095525	
1455000.000000	-822.176607	85.552216	25.567537	0.000176	772.648493	4.095877	
1460000.000000	-822.138760	86.003593	25.603078	0.000124	773.733407	4.096141	
1465000.000000	-822.168317	86.251591	25.638146	0.000076	774.803843	4.096315	
1470000.000000	-822.262261	86.314180	25.671776	0.000030	775.830413	4.096406	
1475000.000000	-822.413486	86.205062	25.702945	-0.000014	776.781872	4.096418	
1480000.000000	-822.618027	85.907329	25.730749	-0.000056	777.630583	4.096354	
1485000.000000	-822.866738	85.418410	25.754123	-0.000094	778.344098	4.096220	
1490000.000000	-823.151380	84.783983	25.771762	-0.000124	778.882517	4.096024	
1495000.000000	-823.456782	84.049219	25.782395	-0.000143	779.207112	4.095787	
1500000.000000	-823.771592	83.232219	25.785085	-0.000155	779.289208	4.095522	
1505000.000000	-824.082344	82.366837	25.779482	-0.000159	779.118200	4.095242	
1510000.000000	-824.375005	81.515123	25.765609	-0.000154	778.694701	4.094963	
1515000.000000	-824.640190	80.698719	25.743472	-0.000145	778.018963	4.094699	
1520000.000000	-824.871653	79.928060	25.713697	-0.000136	777.110067	4.094451	
1525000.000000	-825.060652	79.219604	25.677247	-0.000127	775.997431	4.094218	
1530000.000000	-825.202562	78.594550	25.635427	-0.000113	774.720855	4.094003	
1535000.000000	-825.290858	78.106864	25.589928	-0.000090	773.331990	4.093822	
1540000.000000	-825.320407	77.793318	25.542758	-0.000056	771.892115	4.093691	
1545000.000000	-825.285704	77.649404	25.495936	-0.000015	770.462838	4.093628	
1550000.000000	-825.190679	77.649556	25.451186	0.000026	769.096839	4.093638	
1555000.000000	-825.039434	77.769638	25.410208	0.000064	767.845974	4.093717	
1560000.000000	-824.839621	77.983166	25.374613	0.000099	766.759420	4.093860	
1565000.000000	-824.597583	78.311510	25.345208	0.000130	765.861824	4.094062	
1570000.000000	-824.318693	78.758494	25.322651	0.000160	765.173263	4.094317	
1575000.000000	-824.014620	79.300407	25.307691	0.000186	764.716602	4.094622	
1580000.000000	-823.691267	79.916262	25.300841	0.000204	764.507515	4.094966	
1585000.000000	-823.362031	80.563408	25.302401	0.000214	764.555111	4.095336	
1590000.000000	-823.036982	81.215670	25.312185	0.000217	764.853766	4.095717	
1595000.000000	-822.725054	81.867368	25.329757	0.000213	765.390182	4.096095	
1600000.000000	-822.436204	82.502770	25.354433	0.000201	766.143417	4.096461	
1605000.000000	-822.181028	83.071419	25.384880	0.000178	767.072814	4.096796	
1610000.000000	-821.963472	83.549250	25.419406	0.000149	768.126730	4.097085	
1615000.000000	-821.791855	83.903457	25.456110	0.000111	769.247138	4.097313	
1620000.000000	-821.668754	84.130238	25.493220	0.000069	770.379940	4.097471	
1625000.000000	-821.594201	84.226314	25.529590	0.000025	771.490155	4.097553	
1630000.000000	-821.568705	84.208392	25.564186	-0.000020	772.546206	4.097556	
1635000.000000	-821.587906	84.081626	25.596351	-0.000060	773.528056	4.097483	
1640000.000000	-821.646393	83.869922	25.625859	-0.000090	774.428785	4.097349	
1645000.000000	-821.738483	83.586429	25.652440	-0.000116	775.240178	4.097165	
1650000.000000	-821.858172	83.279916	25.675900	-0.000132	775.956296	4.096942	
1655000.000000	-822.000072	82.969253	25.695847	-0.000144	776.565197	4.096698	
1660000.000000	-822.163200	82.637437	25.712072	-0.000153	777.060467	4.096434	
1665000.000000	-822.342644	82.311393	25.724783	-0.000156	777.448483	4.096160	
1670000.000000	-822.535385	81.982824	25.734556	-0.000157	777.746813	4.095883	
1675000.000000	-822.740704	81.629359	25.742108	-0.000160	777.977318	4.095603	
1680000.000000	-822.958863	81.220982	25.748103	-0.000165	778.160328	4.095317	
1685000.000000	-823.187348	80.774247	25.752735	-0.000169	778.301732	4.095022	
1690000.000000	-823.425668	80.284522	25.755708	-0.000172	778.392485	4.094719	
1695000.000000	-823.664586	79.753255	25.756628	-0.000172	778.420554	4.094414	
1700000.000000	-823.901276	79.214416	25.755112	-0.000170	778.374277	4.094111	
1705000.000000	-824.130101	78.696476	25.750734	-0.000166	778.240656	4.093813	
1710000.000000	-824.345202	78.214771	25.743298	-0.000159	778.013667	4.093524	
1715000.000000	-824.536900	77.791578	25.732818	-0.000145	777.693756	4.093254	
1720000.000000	-824.701258	77.444478	25.719692	-0.000127	777.293089	4.093014	
1725000.000000	-824.837166	77.110010	25.704777	-0.000113	776.837805	4.092803	
1730000.000000	-824.948704	76.767972	25.689139	-0.000106	776.360421	4.092610	
1735000.000000	-825.038921	76.412214	25.674046	-0.000100	775.899725	4.092426	
1740000.000000	-825.113601	76.048736	25.660654	-0.000094	775.490907	4.092254	
1745000.000000	-825.176332	75.668209	25.649777	-0.000090	775.158898	4.092091	
1750000.000000	-825.234938	75.244023	25.641897	-0.000091	774.918367	4.091932	
1755000.000000	-825.299475	74.736897	25.637069	-0.000100	774.770977	4.091764	
1760000.000000	-825.377059	74.149046	25.635399	-0.000113	774.719998	4.091575	
1765000.000000	-825.473767	73.516456	25.636865	-0.000121	774.764748	4.091367	
1770000.000000	-825.589896	72.873779	25.641137	-0.000121	774.895146	4.091150	
1775000.000000	-825.725135	72.261854	25.647665	-0.000113	775.094418	4.090942	
1780000.000000	-825.882408	71.668654	25.656060	-0.000104	775.350686	4.090751	
1785000.000000	-826.061851	71.073056	25.665563	-0.000101	775.640771	4.090570	
1790000.000000	-826.268184	70.417076	25.675217	-0.000105	775.935451	4.090389	
