380000.000000	0.097907	-0.318616	0.055863	8.307761	2.345555	10.280781	14.241847	6.117537	-0.115972	
385000.000000	0.092653	-0.314675	0.055278	8.298490	2.341933	10.276824	14.237550	6.122662	-0.112024	
390000.000000	0.087289	-0.310206	0.053873	8.289663	2.337328	10.272485	14.232645	6.127640	-0.107892	
395000.000000	0.081826	-0.305215	0.051664	8.281425	2.331826	10.267917	14.227300	6.132497	-0.103614	
400000.000000	0.076274	-0.299709	0.048670	8.273891	2.325513	10.263265	14.221669	6.137255	-0.099225	
405000.000000	0.070636	-0.293690	0.044915	8.267147	2.318475	10.258651	14.215884	6.141924	-0.094759	
410000.000000	0.064916	-0.287163	0.040424	8.261258	2.310795	10.254193	14.210072	6.146516	-0.090247	
415000.000000	0.059111	-0.280130	0.035228	8.256276	2.302558	10.250008	14.204367	6.151042	-0.085720	
420000.000000	0.053223	-0.272593	0.029359	8.252237	2.293849	10.246209	14.198901	6.155518	-0.081201	
425000.000000	0.047248	-0.264555	0.022849	8.249148	2.284743	10.242880	14.193770	6.159942	-0.076716	
430000.000000	0.041185	-0.256015	0.015734	8.246977	2.275308	10.240068	14.189021	6.164294	-0.072282	
435000.000000	0.035032	-0.246977	0.008052	8.245671	2.265605	10.237800	14.184681	6.168546	-0.067916	
440000.000000	0.028786	-0.237443	-0.000157	8.245170	2.255691	10.236096	14.180765	6.172667	-0.063629	
445000.000000	0.022448	-0.227419	-0.008850	8.245404	2.245623	10.234971	14.177286	6.176626	-0.059428	
450000.000000	0.016015	-0.216914	-0.017980	8.246290	2.235452	10.234420	14.174236	6.180385	-0.055320	
455000.000000	0.009488	-0.205944	-0.027498	8.247744	2.225224	10.234435	14.171607	6.183908	-0.051305	
460000.000000	0.002867	-0.194526	-0.037351	8.249683	2.214987	10.235009	14.169393	6.187162	-0.047383	
465000.000000	-0.003846	-0.182684	-0.047485	8.252028	2.204789	10.236136	14.167594	6.190122	-0.043548	
470000.000000	-0.010647	-0.170445	-0.057842	8.254702	2.194671	10.237804	14.166206	6.192763	-0.039795	
475000.000000	-0.017533	-0.157839	-0.068363	8.257615	2.184670	10.239982	14.165199	6.195050	-0.036116	
480000.000000	-0.024496	-0.144899	-0.078989	8.260670	2.174819	10.242626	14.164527	6.196946	-0.032504	
485000.000000	-0.031528	-0.131662	-0.089659	8.263783	2.165147	10.245692	14.164153	6.198422	-0.028952	
490000.000000	-0.038619	-0.118166	-0.100312	8.266873	2.155682	10.249137	14.164039	6.199449	-0.025456	
495000.000000	-0.045754	-0.104452	-0.110888	8.269853	2.146446	10.252902	14.164127	6.199996	-0.022014	
500000.000000	-0.052918	-0.090562	-0.121323	8.272645	2.137455	10.256928	14.164362	6.200038	-0.018626	
505000.000000	-0.060091	-0.076544	-0.131556	8.275163	2.128721	10.261146	14.164674	6.199550	-0.015301	
510000.000000	-0.067252	-0.062445	-0.141522	8.277325	2.120249	10.265483	14.164992	6.198509	-0.012049	
515000.000000	-0.074372	-0.048316	-0.151154	8.279053	2.112042	10.269868	14.165247	6.196902	-0.008891	
520000.000000	-0.081417	-0.034207	-0.160381	8.280304	2.104106	10.274264	14.165421	6.194743	-0.005854	
525000.000000	-0.088347	-0.020170	-0.169132	8.281056	2.096447	10.278661	14.165533	6.192066	-0.002975	
530000.000000	-0.095113	-0.006256	-0.177331	8.281275	2.089063	10.283025	14.165572	6.188896	-0.000297	
535000.000000	-0.101661	0.007487	-0.184903	8.280920	2.081947	10.287310	14.165510	6.185257	0.002131	
540000.000000	-0.107931	0.021013	-0.191772	8.279964	2.075086	10.291480	14.165334	6.181177	0.004254	
545000.000000	-0.113860	0.034280	-0.197867	8.278403	2.068468	10.295529	14.165071	6.176705	0.006014	
550000.000000	-0.119381	0.047253	-0.203117	8.276252	2.062080	10.299467	14.164769	6.171900	0.007353	
555000.000000	-0.124424	0.059898	-0.207453	8.273543	2.055907	10.303325	14.164506	6.166831	0.008211	
560000.000000	-0.128918	0.072189	-0.210809	8.270302	2.049929	10.307123	14.164344	6.161561	0.008525	
565000.000000	-0.132793	0.084105	-0.213122	8.266537	2.044117	10.310852	14.164313	6.156136	0.008236	
570000.000000	-0.135981	0.095624	-0.214335	8.262256	2.038439	10.314494	14.164437	6.150594	0.007282	
575000.000000	-0.138423	0.106726	-0.214400	8.257471	2.032864	10.318034	14.164743	6.144977	0.005610	
580000.000000	-0.140065	0.117391	-0.213275	8.252203	2.027362	10.321459	14.165272	6.139329	0.003170	
585000.000000	-0.140864	0.127592	-0.210932	8.246479	2.021909	10.324760	14.166068	6.133694	-0.000078	
590000.000000	-0.140788	0.137304	-0.207353	8.240318	2.016478	10.327909	14.167151	6.128103	-0.004164	
595000.000000	-0.139816	0.146496	-0.202535	8.233751	2.011053	10.330887	14.168559	6.122595	-0.009106	
600000.000000	-0.137940	0.155138	-0.196487	8.226802	2.005620	10.333657	14.170301	6.117195	-0.014909	
605000.000000	-0.135166	0.163197	-0.189232	8.219475	2.000164	10.336152	14.172349	6.111912	-0.021565	
610000.000000	-0.131513	0.170638	-0.180808	8.211792	1.994678	10.338314	14.174684	6.106759	-0.029050	
615000.000000	-0.127013	0.177431	-0.171264	8.203786	1.989163	10.340096	14.177305	6.101754	-0.037322	
620000.000000	-0.121708	0.183545	-0.160661	8.195507	1.983626	10.341460	14.180222	6.096923	-0.046327	
625000.000000	-0.115653	0.188952	-0.149070	8.187002	1.978080	10.342363	14.183431	6.092286	-0.055995	
630000.000000	-0.108910	0.193630	-0.136567	8.178307	1.972540	10.342739	14.186900	6.087850	-0.066241	
635000.000000	-0.101546	0.197558	-0.123231	8.169465	1.967024	10.342529	14.190597	6.083623	-0.076967	
640000.000000	-0.093635	0.200721	-0.109142	8.160539	1.961561	10.341692	14.194513	6.079627	-0.088066	
645000.000000	-0.085253	0.203110	-0.094379	8.151591	1.956186	10.340185	14.198633	6.075881	-0.099417	
650000.000000	-0.076478	0.204720	-0.079015	8.142674	1.950936	10.337948	14.202911	6.072394	-0.110895	
655000.000000	-0.067390	0.205553	-0.063123	8.133839	1.945853	10.334917	14.207291	6.069172	-0.122365	
660000.000000	-0.058070	0.205617	-0.046776	8.125155	1.940989	10.331048	14.211738	6.066232	-0.133686	
665000.000000	-0.048599	0.204927	-0.030041	8.116702	1.936401	10.326310	14.216224	6.063599	-0.144715	
670000.000000	-0.039056	0.203504	-0.012986	8.108563	1.932150	10.320683	14.220725	6.061302	-0.155308	
675000.000000	-0.029519	0.201374	0.004325	8.100846	1.928299	10.314182	14.225254	6.059390	-0.165328	
680000.000000	-0.020058	0.198568	0.021829	8.093660	1.924909	10.306833	14.229819	6.057913	-0.174638	
685000.000000	-0.010743	0.195119	0.039466	8.087096	1.922030	10.298647	14.234400	6.056912	-0.183114	
690000.000000	-0.001638	0.191067	0.057174	8.081229	1.919702	10.289630	14.238948	6.056420	-0.190639	
695000.000000	0.007194	0.186456	0.074891	8.076139	1.917958	10.279808	14.243426	6.056478	-0.197107	
700000.000000	0.015695	0.181339	0.092554	8.071890	1.916819	10.269203	14.247776	6.057119	-0.202427	
705000.000000	0.023811	0.175772	0.110098	8.068545	1.916293	10.257855	14.251949	6.058380	-0.206520	
